ID;CODIGO PAIS;CODIGO ENTIDAD;UBIGEO;SNIP;CUI;REGION;PROVINCIA;DISTRITO;PROYECTO;DISPOSITIVO LEGAL;AMBITO;UNIDAD EJECUTORA;TOTAL EMPLEOS;POBLACION BENEFICIARIA;TIPOLOGIA;TIPO MONEDA;MONTO DE INVERSIÓN;TIPO MONEDA;MONTO DE TRANSFERENCIA 2020;ESTADO
282;PE;11476;21604;2492331;2492331;ANCASH;POMABAMBA;QUINUABAMBA;"REPARACION DE CALZADA Y VEREDA; CONSTRUCCION DE CALZADA; EN EL(LA) CENTRO POBLADO DE QUINUABAMBA, DISTRITO DE QUINUABAMBA, PROVINCIA POMABAMBA, DEPARTAMENTO ANCASH";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE QUINUABAMBA;16;352;Pista y Vereda;PEN;516,447.00;PEN;482,447.00;Concluido
283;PE;11476;21807;2490296;2490296;ANCASH;SANTA;SAMANCO;"CONSTRUCCION DE VEREDA; REMODELACION DE AREA VERDE Y PISTA; EN EL(LA) CALLE 1, CALLE 2, AV. A, CALLE 3, CALLE 4, CALLE 5 Y AV. PANAMERICANA EN LA LOCALIDAD SAN PEDRO, DISTRITO DE SAMANCO, PROVINCIA SANTA, DEPARTAMENTO ANCASH";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE SAMANCO;17;50;Pista y Vereda;PEN;574,578.46;PEN;541,579.00;Concluido
284;PE;11476;90704;2492009;2492009;HUANCAVELICA;TAYACAJA;AHUAYCHA;"REPARACION DE CALZADA Y VEREDA; CONSTRUCCION DE CALZADA Y VEREDA; ADEMÁS DE OTROS ACTIVOS EN EL(LA) BARRIO CENTRO EN LA LOCALIDAD AHUAYCHA, DISTRITO DE AHUAYCHA, PROVINCIA TAYACAJA, DEPARTAMENTO HUANCAVELICA";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE AHUAYCHA;37;100;Pista y Vereda;PEN;1,218,719.77;PEN;1,184,520.00;Concluido
285;PE;11476;90704;2492011;2492011;HUANCAVELICA;TAYACAJA;AHUAYCHA;"REPARACION DE CALZADA; RENOVACION DE AREA VERDE; CONSTRUCCION DE CALZADA Y VEREDA; ADEMÁS DE OTROS ACTIVOS EN EL(LA) SECTOR PURHUAY DEL DISTRITO DE AHUAYCHA, PROVINCIA TAYACAJA, DEPARTAMENTO HUANCAVELICA";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE AHUAYCHA;17;113;Pista y Vereda;PEN;530,448.93;PEN;496,249.00;Concluido
286;PE;11476;90206;2491670;2491670;HUANCAVELICA;ACOBAMBA;PAUCARA;"CONSTRUCCION DE CALZADA, VEREDA, CUNETA Y BADEN; ADEMÁS DE OTROS ACTIVOS EN EL(LA) ÁMBITO URBANO DEL CENTRO POBLADO DE PUMARANRA, DISTRITO DE PAUCARA, PROVINCIA ACOBAMBA, DEPARTAMENTO HUANCAVELICA";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE PAUCARA;29;278;Pista y Vereda;PEN;963,318.25;PEN;929,319.00;Concluido
287;PE;11476;90709;2492334;2492334;HUANCAVELICA;TAYACAJA;HUARIBAMBA;"CONSTRUCCION DE CALZADA Y VEREDA; REPARACION DE CALZADA; EN EL(LA) CENTRO POBLADO DE HUARIBAMBA DEL DISTRITO DE HUARIBAMBA, PROVINCIA TAYACAJA, DEPARTAMENTO HUANCAVELICA";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE HUARIBAMBA;38;530;Pista y Vereda;PEN;1,274,158.27;PEN;1,084,448.00;Concluido
288;PE;11476;90312;2492365;2492365;HUANCAVELICA;ANGARAES;SECCLLA;"CONSTRUCCION DE CALZADA, SARDINEL Y ALCANTARILLA; REPARACION DE CALZADA; ADEMÁS DE OTROS ACTIVOS EN EL(LA) LOCALIDAD DE SECCLLA LOCALIDAD DE SECCLLA DISTRITO DE SECCLLA, PROVINCIA ANGARAES, DEPARTAMENTO HUANCAVELICA";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE SECCLLA;17;95;Pista y Vereda;PEN;568,576.46;PEN;539,740.00;Concluido
289;PE;11476;100102;2492363;2492363;HUANUCO;HUANUCO;AMARILIS;CONSTRUCCIÓN DE CALZADA, VEREDA Y RAMPA, REPARACIÓN  DE CALZADA, ADEMÁS DE OTROS ACTIVOS EN EL (LA) ETAPA II DE LA URB. PAUCARBAMBA, DISTRITO DE AMARILIS, PROVINCIA HUÁNUCO, DEPARTAMENTO HUÁNUCO;DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE AMARILIS;31;643;Pista y Vereda;PEN;1,015,005.09;PEN;981,006.00;Concluido
290;PE;11476;100307;2492412;2492412;HUANUCO;DOS DE MAYO;CHUQUIS;"REPARACION DE CALZADA Y CUNETA; CONSTRUCCION DE CALZADA Y CUNETA; ADEMÁS DE OTROS ACTIVOS EN EL(LA) JR. HUANUCO, JR SANCHEZ CERRO Y JR. LA UNION; JR. MIGUEL GRAU 1, JR HUANUCO 01, JR. INDEPENDENCIA 01, JR. CAHUIDE 01 Y JR. TUPAC AMARU 01 EN LA LOCALIDAD CHUQUIS, DISTRITO DE CHUQUIS, PROVINCIA DOS DE MAYO, DEPARTAMENTO HUANUCO ";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE CHUQUIS;31;210;Pista y Vereda;PEN;1,012,627.78;PEN;978,628.00;En Ejecución
291;PE;11476;101105;2492446;2492446;HUANUCO;YAROWILCA;JACAS CHICO;"REPARACION DE CALZADA Y SARDINEL; CONSTRUCCION DE CALZADA Y MURO DE CONTENCION; ADEMÁS DE OTROS ACTIVOS EN EL(LA) SECTOR SAN CRISTOBAL DE JACAS CHICO - UCRO, DISTRITO DE JACAS CHICO, PROVINCIA YAROWILCA, DEPARTAMENTO HUANUCO";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE JACAS CHICO;28;60;Pista y Vereda;PEN;912,743.53;PEN;871,120.00;Concluido
292;PE;11476;100803;2492348;2492348;HUANUCO;PACHITEA;MOLINO;"REPARACION DE CALZADA Y CUNETA; CONSTRUCCION DE CALZADA Y CUNETA; ADEMÁS DE OTROS ACTIVOS EN EL(LA) JR. TOMAS CANTARO EN LA LOCALIDAD MOLINO, DISTRITO DE MOLINO, PROVINCIA PACHITEA, DEPARTAMENTO HUANUCO";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE MOLINO;19;115;Pista y Vereda;PEN;621,316.00;PEN;587,316.00;Concluido
293;PE;11476;100103;2492835;2492835;HUANUCO;HUANUCO;CHINCHAO;"REPARACION DE PISTA Y VEREDA; EN EL(LA) AV. DOS DE ENERO, JR. 29 DE JUNIO, JR. SAN PEDRO, PASAJE UNION Y PROLONGACION INCA PATA DISTRITO DE CHINCHAO, PROVINCIA HUANUCO, DEPARTAMENTO HUANUCO";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE CHINCHAO;17;1120;Pista y Vereda;PEN;537,542.13;PEN;503,818.00;Concluido
294;PE;11476;100208;2493166;2493166;HUANUCO;AMBO;TOMAY KICHWA;"CONSTRUCCIÓN Y REPARACION DE PISTA; EN EL(LA) MUNICIPALIDAD DISTRITAL DE TOMAY KICHWA EN LA LOCALIDAD TOMAY KICHWA, DISTRITO DE TOMAY KICHWA, PROVINCIA AMBO, DEPARTAMENTO HUANUCO";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE TOMAYKICHWA;23;156;Pista y Vereda;PEN;752,680.04;PEN;719,481.00;Concluido
295;PE;11476;120125;2492245;2492245;JUNIN;HUANCAYO;PILCOMAYO;"CONSTRUCCION DE PAVIMENTO, VEREDA, AREA VERDE Y MURO DE CONTENCION; ADEMÁS DE OTROS ACTIVOS  DISTRITO DE PILCOMAYO, PROVINCIA HUANCAYO, DEPARTAMENTO JUNIN";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE PILCOMAYO;29;230;Pista y Vereda;PEN;952,049.10;PEN;922,050.00;Concluido
296;PE;11476;120132;2493094;2493094;JUNIN;HUANCAYO;SAÑO;"CONSTRUCCION DE CALZADA, SEÑALES DE TRÁFICO, SARDINEL Y CUNETA; ADEMÁS DE OTROS ACTIVOS EN EL(LA) JR. MARISCAL CACERES TRAMO: DANIEL TURIN – AV TUPAC AMARU, DISTRITO DESAÑO, PROVINCIA HUANCAYO, DEPARTAMENTO JUNINN";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE SAÑO;17;100;Pista y Vereda;PEN;564,592.16;PEN;503,986.00;Concluido
297;PE;11476;120301;2491360;2491360;JUNIN;CHANCHAMAYO;CHANCHAMAYO;"CONSTRUCCION DE VEREDA Y PAVIMENTO; REFORESTACION DE AREA VERDE; ADQUISICION DE SEÑALES DE TRÁFICO; EN EL(LA) SECTOR PAMPA DEL CARMEN LA MERCED DISTRITO DE CHANCHAMAYO, PROVINCIA CHANCHAMAYO, DEPARTAMENTO JUNIN ";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD PROVINCIAL DE CHANCHAMAYO;17;416;Pista y Vereda;PEN;536,896.67;PEN;562,155.00;En Ejecución
298;PE;11476;120301;2491497;2491497;JUNIN;CHANCHAMAYO;CHANCHAMAYO;"CONSTRUCCION DE PAVIMENTO Y VEREDA; REFORESTACION DE AREA VERDE; ADQUISICION DE SEÑALES DE TRÁFICO; EN EL(LA) SECTOR PAMPA HUASAHUASI, DISTRITO DE CHANCHAMAYO, PROVINCIA CHANCHAMAYO, DEPARTAMENTO JUNIN ";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD PROVINCIAL DE CHANCHAMAYO;12;190;Pista y Vereda;PEN;389,341.06;PEN;465,845.00;Concluido
299;PE;11476;120134;2491594;2491594;JUNIN;HUANCAYO;SICAYA;"RENOVACION DE PAVIMENTO; CONSTRUCCION DE CUNETA, BADEN Y SEÑALES DE TRÁFICO; EN EL(LA) VIAS LOCALES DEL SECTOR ESTE DEL BARRIO SANTA BÁRBARA DISTRITO DE SICAYA, PROVINCIA HUANCAYO, DEPARTAMENTO JUNIN";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE SICAYA;43;264;Pista y Vereda;PEN;1,441,363.36;PEN;1,407,536.00;Concluido
300;PE;11476;120604;2492633;2492633;JUNIN;SATIPO;MAZAMARI;"CONSTRUCCION DE CALZADA, VEREDA Y SARDINEL; REPARACION DE RAMPA; ADEMÁS DE OTROS ACTIVOS EN EL(LA) AVENIDA LA CULTURA Y CALLES LAS HORQUIDEAS, HUMIRO Y LOS NARANJOS DISTRITO DE MAZAMARI, PROVINCIA SATIPO, DEPARTAMENTO JUNIN";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE MAZAMARI;25;196;Pista y Vereda;PEN;820,146.65;PEN;692,800.00;Concluido
301;PE;11476;120604;2492636;2492636;JUNIN;SATIPO;MAZAMARI;"CONSTRUCCION DE MURO DE CONTENCION, CALZADA Y VEREDA; REPARACION DE CALZADA; ADEMÁS DE OTROS ACTIVOS EN EL(LA) EN EL JR. JORGE SÁNCHEZ DÍAZ DISTRITO DE MAZAMARI, PROVINCIA SATIPO, DEPARTAMENTO JUNIN ";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE MAZAMARI;23;228;Pista y Vereda;PEN;741,772.64;PEN;671,773.00;En Ejecución
302;PE;11476;120604;2492625;2492625;JUNIN;SATIPO;MAZAMARI;"CONSTRUCCION DE VEREDA, RAMPA Y AREA VERDE; REPARACION DE SARDINEL; EN EL(LA) AVENIDA LAS MALVINAS Y LAS CALLES ORQUIDEAS, NARANJOS, LOS NOGALES Y ALMENDRA DISTRITO DE MAZAMARI, PROVINCIA SATIPO, DEPARTAMENTO JUNIN";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE MAZAMARI;22;159;Pista y Vereda;PEN;715,410.53;PEN;645,411.00;En Ejecución
303;PE;11476;120601;2492340;2492340;JUNIN;SATIPO;SATIPO;"RENOVACION DE VEREDA; EN EL(LA) URBANIZACIÓN SATIPO EN LA LOCALIDAD SATIPO, DISTRITO DE SATIPO, PROVINCIA SATIPO, DEPARTAMENTO JUNIN";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD PROVINCIAL DE SATIPO;46;644;Pista y Vereda;PEN;1,571,594.68;PEN;1,537,195.00;En Ejecución
304;PE;11476;190301;2491833;2491833;PASCO;OXAPAMPA;OXAPAMPA;"CONSTRUCCION DE CUNETA; REMODELACION DE AREA VERDE Y SARDINEL; ADQUISICION DE SEÑALES DE TRÁFICO; EN EL(LA) ASOCIACIÓN DE VIVIENDA 6 DE JUNIO, DISTRITO DE OXAPAMPA, PROVINCIA OXAPAMPA, DEPARTAMENTO PASCO";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD PROVINCIAL DE OXAPAMPA;17;486;Pista y Vereda;PEN;549,470.67;PEN;501,364.00;Concluido
305;PE;11476;190301;2491829;2491829;PASCO;OXAPAMPA;OXAPAMPA;"RENOVACION DE PISTA Y CUNETA; EN EL(LA) JIRÓN MULLEMBRUCK (TRAMO: I.E. INTEGRADA N° 35005 REVERENDO PADRE BARDO BAYERLE), DISTRITO DE OXAPAMPA, PROVINCIA OXAPAMPA, DEPARTAMENTO PASCO";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD PROVINCIAL DE OXAPAMPA;17;215;Pista y Vereda;PEN;564,133.05;PEN;529,834.00;Concluido
306;PE;11476;50110;2492103;2492103;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;"CONSTRUCCION DE CALZADA, CUNETA, VEREDA Y RAMPA; EN EL(LA) , BARRIO DE LICENCIADOS-POKRAS DISTRITO DE SAN JUAN BAUTISTA, PROVINCIA HUAMANGA, DEPARTAMENTO AYACUCHO";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA;38;2500;Pista y Vereda;PEN;1,266,655.83;PEN;1,232,811.00;Concluido
307;PE;11476;50110;2492082;2492082;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;"CONSTRUCCION DE CALZADA, CUNETA, SARDINEL Y VEREDA; ADEMÁS DE OTROS ACTIVOS EN EL(LA) ADEMAS DE OTROS ACTIVOS EN EL BARRIO MIRAFLORES DISTRITO DE SAN JUAN BAUTISTA, PROVINCIA HUAMANGA, DEPARTAMENTO AYACUCHO";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA;29;2000;Pista y Vereda;PEN;982,567.24;PEN;953,513.00;Concluido
308;PE;11476;50110;2492184;2492184;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;"CONSTRUCCION DE CALZADA, CUNETA, VEREDA Y RAMPA; EN EL(LA) ADEMAS DE OTROS ACTIVOS EN EL BARRIO SAN MELCHOR DISTRITO DE SAN JUAN BAUTISTA, PROVINCIA HUAMANGA, DEPARTAMENTO AYACUCHO";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA;34;2500;Pista y Vereda;PEN;1,129,140.20;PEN;1,095,463.00;Concluido
309;PE;11476;50115;2492064;2492064;AYACUCHO;HUAMANGA;JESUS NAZARENO;CONSTRUCCIÓN DE PAVIMENTO, VEREDA, SARDINEL Y CUNETA: ADEMAS DE OTROS ACTIVOS EN EL(LA) JR. MARIANO CAVERO, DISTRITO DE JESÚS NAZARENO, PROVINCIA DE HUAMANGA, DEPARTAMENTO DE AYACUCHO;DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE JESUS NAZARENO;16;112;Pista y Vereda;PEN;508,133.33;PEN;493,134.00;En Ejecución
310;PE;11476;50108;2492085;2492085;AYACUCHO;HUAMANGA;QUINUA;"CONSTRUCCION DE VEREDA, CALZADA, RAMPA Y SARDINEL; ADEMÁS DE OTROS ACTIVOS EN EL(LA) LAS CALLES, PASAJE CORDOVA Y PASAJE LARA DEL SECTOR ANANSAYOCC WIRUYPACCHA DEL DISTRITO DE QUINUA, PROVINCIA HUAMANGA, DEPARTAMENTO AYACUCHO";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE QUINUA;17;1330;Pista y Vereda;PEN;539,645.62;PEN;511,080.00;Concluido
311;PE;11476;50108;2492190;2492190;AYACUCHO;HUAMANGA;QUINUA;"CONSTRUCCION DE CALZADA, VEREDAS, SARDINEL Y AREAS VERDES; ADEMAS DE OTROS ACTIVOS EN EL (LA) CALLES DEL SECTOR CENTRO QUINUA   Y VIA LOS LIBERTADORSE, DISTRITO DE QUINUA-PROVINCIA HUAMANGA, DEPARTAMENTO AYACUCHO";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE QUINUA;39;2070;Pista y Vereda;PEN;1,308,147.97;PEN;1,274,148.00;Concluido
312;PE;11476;50101;2492097;2492097;AYACUCHO;HUAMANGA;AYACUCHO;"REPARACION DE CALZADA, VEREDA Y AREA VERDE; EN EL(LA) URBANIZACION LUIS CARRANZA DISTRITO DE AYACUCHO, PROVINCIA HUAMANGA, DEPARTAMENTO AYACUCHO";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD PROVINCIAL DE HUAMANGA;31;640;Pista y Vereda;PEN;1,047,691.20;PEN;1,129,807.00;En Ejecución
313;PE;11476;50101;2492093;2492093;AYACUCHO;HUAMANGA;AYACUCHO;"REPARACION DE PAVIMENTO; CONSTRUCCION DE VEREDA; EN EL(LA) LA AV. INDEPENDENCIA DISTRITO DE AYACUCHO, PROVINCIA HUAMANGA, DEPARTAMENTO AYACUCHO";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD PROVINCIAL DE HUAMANGA;28;2000;Pista y Vereda;PEN;932,487.06;PEN;996,164.00;Convenio y/o Contrato Resuelto
314;PE;11476;50101;2492087;2492087;AYACUCHO;HUAMANGA;AYACUCHO;"CONSTRUCCION DE SEÑALES DE TRÁFICO Y VEREDA; REPARACION DE CALZADA; EN EL(LA) AV. DEL DEPORTE (DESDE LA AV. INDEPENDENCIA HASTA EL ESTADIO CIUDAD DE CUMANÁ) Y LA AV. VENEZUELA (DESDE ELECTROCENTRO HASTA LA AV. LOS INCAS) DISTRITO DE AYACUCHO, PROVINCIA HUAMANGA, DEPARTAMENTO AYACUCHO";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD PROVINCIAL DE HUAMANGA;29;800;Pista y Vereda;PEN;980,009.56;PEN;1,054,728.00;En Ejecución
315;PE;11476;50102;2492386;2492386;AYACUCHO;HUAMANGA;ACOCRO;CONSTRUCCION DE PISTA, VEREDA, SARDINEL, CUNETA, RAMPA: ADEMÁS DE OTROS ACTIVOS  EN EL(LA) SECTOR NOR OESTE DEL CENTRO POBLADO ACOCRO, DISTRITO DE ACOCRO, PROVINCIA HUAMANGA, DEPARTAMENTO AYACUCHO;DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE ACOCRO;17;111;Pista y Vereda;PEN;574,984.00;PEN;542,984.00;Concluido
316;PE;11476;50403;2492389;2492389;AYACUCHO;HUANTA;HUAMANGUILLA;"CONSTRUCCIÓN DE VEREDA, SARDINEL Y CALZADA; ADEMÁS DE OTROS ACTIVOS EN EL SECTOR PARQUE (JR. AYACUCHO Y JR. CUZCO) DE LA LOCALIDAD DE HUAMANGUILLA DEL DISTRITO DE HUAMANGUILLA - PROVINCIA DE HUANTA - DEPARTAMENTO DE AYACUCHO";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE HUAMANGUILLA;17;103;Pista y Vereda;PEN;554,733.38;PEN;520,734.00;En Ejecución
317;PE;11476;51108;2492383;2492383;AYACUCHO;VILCAS HUAMAN;VISCHONGO;"CONSTRUCCION DE VEREDA, SARDINEL Y CALZADA; ADEMÁS DE OTROS ACTIVOS EN EL(LA) CENTRO HISTORICO EN LA LOCALIDAD DE VISCHONGO, DISTRITO DE VISCHONGO-VILCAS HUAMAN - AYACUCHO";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE VISCHONGO;20;106;Pista y Vereda;PEN;658,042.87;PEN;561,412.00;En Ejecución
318;PE;11476;50602;2482145;2482145;AYACUCHO;LUCANAS;AUCARA;"CONSTRUCCIÓN DE VEREDA, RAMPA, SARDINEL Y CALZADA; ADEMÁS DE OTROS ACTIVOS EN LA AV. TAHUANTINSUYO DEL DISTRITO DE AUCARA, PROVINCIA DE LUCANAS, DEPARTAMENTO DE AYACUCHO.";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE AUCARA;20;99;Pista y Vereda;PEN;664,640.99;PEN;631,141.00;Concluido
319;PE;11476;50112;2491772;2491772;AYACUCHO;HUAMANGA;SOCOS;"CONSTRUCCION DE CALZADA, VEREDA, SARDINEL Y MURO DE CONTENCION; ADEMÁS DE OTROS ACTIVOS EN EL(LA) BARRIO SAN CRISTOBAL DEL DISTRITO DE SOCOS, PROVINCIA HUAMANGA, DEPARTAMENTO AYACUCHO";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE SOCOS;17;296;Pista y Vereda;PEN;554,983.71;PEN;527,484.00;En Ejecución
320;PE;11476;50402;2493162;2493162;AYACUCHO;HUANTA;AYAHUANCO;"REPARACIÓN DE PISTA, VEREDA Y GRADERIAS; EN EL(LA) MUNICIPALIDAD DISTRITAL DE AYAHUANCO LOCALIDAD DE VIRACOCHAN DISTRITO DE AYAHUANCO, PROVINCIA HUANTA, DEPARTAMENTO AYACUCHO";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE AYAHUANCO;19;239;Pista y Vereda;PEN;628,535.00;PEN;597,108.00;Concluido
321;PE;11476;50503;2491663;2491663;AYACUCHO;LA MAR;AYNA;"CONSTRUCCION DE CALZADA, VEREDA Y GRADERIAS; REPARACION DE CALZADA; ADEMÁS DE OTROS ACTIVOS EN EL(LA) SECTOR MACHENTE DISTRITO DE AYNA, PROVINCIA LA MAR, DEPARTAMENTO AYACUCHO";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE AYNA;29;1172;Pista y Vereda;PEN;990,793.29;PEN;956,794.00;Concluido
322;PE;11476;50408;2492120;2492120;AYACUCHO;HUANTA;LLOCHEGUA;"CONSTRUCCION DE VEREDA, RAMPA, SARDINEL Y CALZADA; ADEMÁS DE OTROS ACTIVOS EN EL(LA) JR ANDRES AVELINO CACERES CUADRA 02, 03 Y 04, JR C MENDOZA CUADRA 02 Y 03, JR R GUTIERREZ CUADRA 02, 03 Y 04, JR 1 CUADRA 02 Y JR ALEJANDRINO VILLANTOY CUADRA 03 EN LA LOCALIDAD MAYAPO, DISTRITO DE LLOCHEGUA, PROVINCIA HUANTA, DEPARTAMENTO AYACUCHO";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE LLOCHEGUA;23;172;Pista y Vereda;PEN;785,498.00;PEN;751,498.00;Concluido
323;PE;11476;50507;2492177;2492177;AYACUCHO;LA MAR;SANTA ROSA;"CONSTRUCCION DE VEREDA, RAMPA, SARDINEL Y CUNETA; ADEMÁS DE OTROS ACTIVOS EN EL(LA) JR. APURIMAC, PROL. JR. SUCRE, JR. BOLOGNESI, JR. UNION, JR. LIBERTAD Y JR. CAPRICHO, DISTRITO DE SANTA ROSA, PROVINCIA LA MAR, DEPARTAMENTO AYACUCHO";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE SANTA ROSA;26;88;Pista y Vereda;PEN;853,853.60;PEN;819,854.00;Concluido
324;PE;11476;50508;2492076;2492076;AYACUCHO;LA MAR;TAMBO;" CONSTRUCCION DE CALZADA Y VEREDA; REPARACION DE CALZADA; ADQUISICION DE SEÑALIZACION VERTICAL; EN EL(LA) SECTOR NOR OESTE ""A"" TAMBO, DISTRITO DE TAMBO, PROVINCIA LA MAR, DEPARTAMENTO AYACUCHO";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE TAMBO;37;560;Pista y Vereda;PEN;1,249,290.71;PEN;1,093,196.00;Concluido
325;PE;11476;50901;2492041;2492041;AYACUCHO;SUCRE;QUEROBAMBA;"CONSTRUCCION DE CALZADA, VEREDA, RAMPA Y SARDINEL; ADEMÁS DE OTROS ACTIVOS EN EL(LA) PISTAS Y VEREDAS EN JR. LEONCIO PRADO, JR. JOSÉ OLAYA, JR. TUPAC AMARU, JR. MANCOCÁPAC Y JR SAN MARTÍN EN BARRIO PAMPA, DISTRITO DE QUEROBAMBA, PROVINCIA SUCRE, DEPARTAMENTO AYACUCHO";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD PROVINCIAL DE SUCRE;26;282;Pista y Vereda;PEN;842,773.18;PEN;817,774.00;En Ejecución
326;PE;11476;110102;2492368;2492368;ICA;ICA;LA TINGUIÑA;REHABILITACION REPARACION  DE PISTA Y VEREDA EN LA AVENIDA  RIO DE JANEIRO  DESDE LA CALLE VIENA HASTA LA CALLE MOSCU  DEL  DISTRITO DE LA TINGUIÑA, PROVINCIA DE ICA DEPARTAMENTO DE  ICA ;DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE LA TINGUIÑA;41;240;Pista y Vereda;PEN;1,372,080.56;PEN;1,338,081.00;Concluido
327;PE;11476;110102;2492372;2492372;ICA;ICA;LA TINGUIÑA;REHABILITACION REPARACION  DE PISTA Y VEREDA EN LA AV. MEXICO DESDE LA AVENIDA. EL PARQUE HASTA LA CALLE. ROMA DEL DISTRITO DE LA TINGUIÑA, PROVINCIA ICA, DEPARTAMENTO ICA;DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE LA TINGUIÑA;38;300;Pista y Vereda;PEN;1,277,643.55;PEN;1,243,644.00;Concluido
328;PE;11476;110107;2493875;2493875;ICA;ICA;PUEBLO NUEVO;"RENOVACION DE PAVIMENTO Y VEREDA; CONSTRUCCION DE VEREDA Y AREA VERDE; EN EL(LA) AVENIDA LUIS CAMINO DIVOS DESDE EL TRAMO CRUCE CON AV. CHULPACA HASTA CRUCE CON CALLE PEDRO UCHUYA  DISTRITO DE PUEBLO NUEVO, PROVINCIA ICA, DEPARTAMENTO ICA";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE PUEBLO NUEVO;17;96;Pista y Vereda;PEN;560,196.76;PEN;503,746.00;Concluido
329;PE;11476;110106;2492313;2492313;ICA;ICA;PARCONA;"RENOVACION DE CALZADA, VEREDA, SARDINEL Y AREA VERDE; EN EL(LA) CA. VICTOR MANUEL MAURTUA CUADRA 4 Y 5, CA. LIMA CUADRA 5 Y 6, CA. RAUL PORRAS BARRENECHEA CUADRA 11 Y 12 Y CA. JOSE GALVEZ CUADRA 6 Y 7 DEL DISTRITO DE PARCONA, PROVINCIA ICA, DEPARTAMENTO ICA";DS N° 262-2020-EF ;URBANO;MUNICIPALIDAD DISTRITAL DE PARCONA;49;1015;Pista y Vereda;PEN;1,670,032.35;PEN;1,637,033.00;Concluido
